,X20170615_lu.test2_01_01.RCCprocessed.csv,X20170615_lu.test2_01_02.RCCprocessed.csv,X20170615_lu.test2_01_03.RCCprocessed.csv,X20170615_lu.test2_01_04.RCCprocessed.csv,X20170615_lu.test2_01_05.RCCprocessed.csv,X20170615_lu.test2_01_06.RCCprocessed.csv,X20170615_lu.test2_01_07.RCCprocessed.csv,X20170615_lu.test2_01_08.RCCprocessed.csv,X20170615_lu.test2_01_09.RCCprocessed.csv,X20170615_lu.test2_01_10.RCCprocessed.csv,X20170615_lu.test2_01_11.RCCprocessed.csv,X20170615_lu.test2_01_12.RCCprocessed.csv,X20170615_lu.test3_01_01.RCCprocessed.csv,X20170615_lu.test3_01_02.RCCprocessed.csv,X20170615_lu.test3_01_03.RCCprocessed.csv,X20170615_lu.test3_01_04.RCCprocessed.csv,X20170615_lu.test3_01_05.RCCprocessed.csv,X20170615_lu.test3_01_06.RCCprocessed.csv,X20170615_lu.test3_01_07.RCCprocessed.csv,X20170615_lu.test3_01_08.RCCprocessed.csv,X20170615_lu.test3_01_09.RCCprocessed.csv,X20170615_lu.test3_01_10.RCCprocessed.csv,X20170615_lu.test3_01_11.RCCprocessed.csv,X20170615_lu.test3_01_12.RCCprocessed.csv,X20170616_lu.test4_01_01.RCCprocessed.csv,X20170616_lu.test4_01_02.RCCprocessed.csv,X20170616_lu.test4_01_03.RCCprocessed.csv,X20170616_lu.test4_01_04.RCCprocessed.csv,X20170616_lu.test4_01_05.RCCprocessed.csv,X20170616_lu.test4_01_06.RCCprocessed.csv,X20170616_lu.test4_01_07.RCCprocessed.csv,X20170616_lu.test4_01_08.RCCprocessed.csv,X20170616_lu.test4_01_09.RCCprocessed.csv,X20170616_lu.test4_01_10.RCCprocessed.csv,X20170616_lu.test4_01_11.RCCprocessed.csv,X20170616_lu.test4_01_12.RCCprocessed.csv,X20170616_lu.test5_01_01.RCCprocessed.csv,X20170616_lu.test5_01_02.RCCprocessed.csv,X20170616_lu.test5_01_03.RCCprocessed.csv,X20170616_lu.test5_01_04.RCCprocessed.csv,X20170616_lu.test5_01_05.RCCprocessed.csv,X20170616_lu.test5_01_06.RCCprocessed.csv,X20170616_lu.test5_01_07.RCCprocessed.csv,X20170616_lu.test5_01_08.RCCprocessed.csv,X20170616_lu.test5_01_09.RCCprocessed.csv,X20170616_lu.test5_01_10.RCCprocessed.csv,X20170616_lu.test5_01_11.RCCprocessed.csv,X20170616_lu.test5_01_12.RCCprocessed.csv
ENSORLG00000007808,10.67276927,25.71962896,16.62758942,33.84598187,63.44463172,48.28829269,40.83357803,41.64372693,38.75894191,34.40805124,75.88244844,15.86321835,49.29330159,93.46283543,42.90671954,20.93512166,27.0299668,55.46000004,48.09523111,55.42884487,45.56391561,80.68997552,82.16467099,57.02947867,28.47815714,34.31844343,31.1728054,33.30362206,37.69681312,37.76921843,48.20227243,31.51307646,28.15955747,76.97053692,12.95214225,23.75467298,53.85191753,44.84779451,36.64032898,26.27013509,23.57583845,38.87586457,45.23725737,41.57570458,40.52243944,54.24303742,54.44126282,51.70281889
ENSORLG00000005947,182.9001215,153.3118492,137.5739655,82.10120522,80.29817157,167.996919,379.7141728,84.39298559,182.7416929,73.25442546,143.2644969,351.8370733,204.6429203,213.3121601,135.8302563,129.1053059,111.5258734,141.9036635,124.5969212,155.6944083,386.2193756,169.6795169,408.2341291,290.720348,338.5148917,294.3944984,266.1670853,364.5115078,317.9123258,347.4947628,279.287764,195.6903703,337.6058849,457.0837757,431.0376166,356.3765167,393.9402359,434.9571462,330.9031244,356.2163502,100.0380303,153.1351749,195.6424755,173.5026978,210.0999092,238.0665099,241.4497719,277.7296083
ENSORLG00000009502,17.63145017,57.61768402,40.81686464,71.37782225,46.59109187,135.3491118,20.8994254,22.64405642,96.35204229,26.6387764,47.80659489,51.71408702,58.43151446,31.72227422,15.22736816,16.42803065,65.75725732,33.84908419,22.08465647,40.68390907,40.8105836,24.06026734,22.09924449,43.86379589,49.10144325,63.21578286,41.61699562,18.00899039,33.6060757,13.38138029,48.20227243,53.90088925,31.48693734,46.15054458,4.622469962,35.26407934,23.84412473,37.91251715,17.90449557,39.69817873,26.24594673,28.27095851,14.58141674,27.60212898,18.94897435,18.08104283,11.07697086,16.41405137
ENSORLG00000011293,290.7596754,229.8671813,210.1417912,165.2074232,223.5532603,80.93609986,138.6058505,85.97629146,133.7875575,104.3315248,64.65210702,43.51960275,204.6429203,162.4669921,221.8339552,536.9970424,160.8151522,260.7637006,80.22594097,79.02074215,102.6038996,140.0163365,133.6493223,425.6685964,111.6587445,111.3780153,88.6158516,97.11915417,160.4189355,76.78975946,88.19783828,494.1945408,104.6892944,169.4305139,245.8625942,126.1883896,83.85971032,239.0355607,41.04876037,116.4298567,53.18976674,81.63758252,148.7007195,107.3337074,123.3043404,144.145774,150.6557856,145.5084034
ENSORLG00000018566,254.2266007,217.1079593,306.8988921,204.0796864,114.0052513,135.3491118,162.3369845,120.8090207,191.3806579,112.1007997,249.9527404,107.0268558,172.6591753,89.83103771,321.6773298,252.2991269,284.0383494,133.79957,220.9890508,155.6944083,221.4371996,204.736003,59.28260375,165.6463616,87.598244,140.2753547,83.39375649,83.40672579,80.64955594,142.6369224,48.20227243,218.078183,81.39763532,282.4371525,227.2810176,281.5653754,120.5359015,140.2078582,172.1995943,147.1225278,119.4569997,115.5048631,112.2969087,95.41506942,89.18816302,105.9747797,97.35384341,95.9254516
ENSORLG00000016946,0.23474792,12.96040693,1,17.76090742,38.16432194,37.40569031,17.10244395,11.56091529,30.11997685,26.6387764,2.885229223,24.05770262,1,31.72227422,15.22736816,25.44221267,19.98864125,17.6408973,22.08465647,11.19403747,17.0439236,15.97030903,24.95950289,14.24100964,10.6046425,24.68599695,5.06232986,13.78978166,17.24312606,28.01408318,21.53856187,1,18.17741788,15.33055225,14.87437431,24.90561361,20.50992553,24.04196243,12.39395633,10.9237995,5.127817542,9.455802616,18.41339682,15.27250344,18.44726586,21.59679231,16.49750736,20.88098397
ENSORLG00000016225,163.763749,146.9322382,355.2774426,142.4202344,156.1391009,91.81870224,166.133966,127.1422442,142.4265226,174.2549984,143.2644969,192.0446301,126.9681109,147.9398012,159.5554146,185.4439436,132.64985,133.79957,144.4873607,155.6944083,199.2549836,169.6795169,159.3916479,241.3490376,163.2169597,140.2753547,224.3903244,151.4414666,209.5077844,167.0247606,177.0768735,135.9895361,181.2190313,220.7971678,225.9995295,153.8109648,173.8830887,145.4093163,160.076408,133.6944842,141.7888145,138.7672377,141.9947544,139.3907338,172.9734809,164.7380209,180.4687363,174.096772
ENSORLG00000015456,155.0653979,115.0341831,210.1417912,126.3351599,181.4194107,189.7621237,122.4686793,130.308856,156.8247977,220.8706475,188.1858626,107.0268558,241.1957718,206.0485647,138.7959011,160.654943,174.8978033,204.0350465,164.3778001,208.7761772,177.0727676,164.2862114,139.3698391,162.3549409,126.0950447,207.70248,130.3926125,137.7290382,152.2374606,167.0247606,172.6329217,188.227766,177.8916514,128.3371908,93.365517,156.1128461,173.8830887,200.8915352,176.6080257,179.733491,116.7868914,146.9774876,278.9880422,272.9616771,191.0349866,228.5237613,218.4124918,211.6190059
ENSORLG00000016457,1,12.96040693,16.62758942,0.335410102,12.88401217,15.64048553,0.965272768,1,4.203081682,11.10022671,8.500399932,1,8.171343699,2.667892472,7.318982057,1,9.426652923,1.43271041,5.254284642,2.34707599,10.7061476,13.27365626,2.077435656,1,0.292999447,1,1,1,0.88017641,1,1,24.0504722,1,15.33055225,1,4.188682172,0.504730339,10.1714077,1.372877847,5.168923655,1,6.034865179,5.001466541,3.764852941,1,12.05404374,1.139320619,4.353333363
ENSORLG00000000026,1,25.71962896,89.19541509,0.335410102,55.01786179,1,19.00093467,9.977609413,18.60135678,26.6387764,25.34591206,8.693044617,21.878663,6.29969019,13.25027164,12.67212148,12.9473157,23.04362626,12.90445365,11.19403747,23.3816996,29.45357289,30.6800197,20.82385103,9.229756763,43.95088991,20.72861519,10.09797402,2.925545116,13.38138029,30.42646539,38.97568072,14.85003801,1,1,11.09432599,23.84412473,22.30814309,24.51714265,24.35184314,5.856028893,9.113708872,22.24537689,13.62855337,12.42676398,20.59229246,16.49750736,15.96735811
ENSORLG00000003976.1,1224.962586,1218.706888,1613.119754,1076.694975,1394.87428,1484.791808,1246.37519,1070.792546,1380.678181,1098.798705,1187.686249,1011.493057,1324.073996,896.0901312,896.0238709,1154.468511,956.4849394,992.8334751,981.4158507,839.8594294,379.8815996,808.7862235,1040.351237,330.2173963,297.2683195,978.2981983,793.5986913,299.6411735,729.0314357,737.7001731,781.4543129,852.3995454,879.968803,611.1837374,217.3494852,1444.015417,807.3809366,764.3828209,650.5144003,632.4503908,1041.858045,920.1093481,532.8567224,669.1536443,726.8596544,499.2364708,563.0682706,533.6848461
ENSORLG00000010880,10.67276927,32.09923997,40.81686464,16.42048455,38.16432194,37.40569031,15.20395322,17.89413879,4.203081682,34.40805124,19.73074135,18.93614995,26.44776943,35.35407194,17.20446469,19.43275799,1,23.04362626,19.02458887,25.93897327,47.14835961,61.81340613,39.26079492,30.69811311,9.917199633,15.05355047,15.50652008,11.1527762,17.24312606,18.25894792,21.53856187,38.97568072,18.17741788,25.60388303,3.340981918,6.490563444,47.18351913,41.38015583,28.92557405,22.43355119,12.40993106,19.71861492,26.07735697,22.25929124,19.45068284,19.58779261,21.46633248,26.68799635
ENSORLG00000010533,581.284603,606.264231,887.4414975,401.1218484,990.3893236,494.4749906,524.9487134,437.470196,583.0137405,640.411489,530.7112759,980.7637409,583.8787542,743.554627,936.5543497,636.1530447,386.1375698,520.0946909,514.7555409,718.9509558,533.5726676,458.2213634,534.085499,679.1079899,473.9411372,419.6163026,939.8173543,395.1007711,620.6268943,840.1290933,443.7139791,344.9424555,647.0522124,457.0837757,1495.313437,388.6028545,520.6398054,523.3819325,445.5223406,344.7065985,476.523299,466.8351378,426.5192752,495.7169118,517.1455054,501.7477204,467.3054592,575.2273192
ENSORLG00000001131,233.350558,70.37690604,427.8452682,256.3561784,375.235119,418.2967739,403.4453069,483.3860664,84.83342222,1028.875231,541.9416173,235.0656725,177.2282817,333.1614849,57.73494349,75.0202138,157.2944895,114.8900186,81.75597477,164.5413698,159.6438836,126.5330726,96.46596302,70.19516144,355.7009635,284.7620519,104.2821369,155.6606754,94.96713688,125.5654357,128.1934041,121.0643276,334.2785051,159.1571832,114.1896977,92.81111112,113.8675031,289.3163215,163.3827315,127.9396084,440.8409428,357.3651399,192.7684904,269.673777,247.728046,189.8505171,172.3379316,156.6757349
ENSORLG00000013345,28.06947152,19.34001794,113.3846903,17.76090742,29.73755202,48.28829269,21.84867076,22.64405642,30.11997685,42.17732609,47.80659489,54.78701862,21.878663,60.77665597,31.04414038,23.18866717,9.426652923,25.74499074,22.08465647,14.14302463,32.8883636,40.24018397,33.54027811,86.65226491,8.542313892,15.05355047,151.2809929,14.84458384,25.42460088,106.0551652,30.42646539,31.51307646,11.52265815,35.8772138,145.5861548,12.24526662,40.51512073,27.50960111,14.59817202,9.005507552,8.283400065,13.56092754,33.74131713,22.67027876,23.96605926,27.62379141,19.2077756,22.66775701
ENSORLG00000005473,8.933099043,19.34001794,1,8.377947327,38.16432194,4.757883146,10.4577264,22.64405642,35.87928689,18.86950156,19.73074135,10.74166568,26.44776943,24.45867878,22.14720601,8.916212301,19.98864125,6.835439373,11.37441985,11.19403747,32.8883636,53.72344782,27.8197613,57.02947867,14.04185686,34.31844343,20.72861519,12.73497947,17.24312606,28.01408318,8.206706587,31.51307646,18.17741788,56.42387536,29.93185883,6.490563444,30.51252313,30.97723979,16.80238772,10.9237995,8.768874299,18.00814621,25.11936195,18.9713911,15.93872341,26.11704163,21.0146211,27.58138287
ENSORLG00000002937,50.68518444,63.99729503,113.3846903,55.2927478,80.29817157,113.583907,66.46320284,60.64339745,61.79618206,96.56224999,92.72796056,100.8809926,53.86240803,75.30384684,73.55171571,39.71466754,51.67460622,47.3559066,55.74540013,76.07175499,66.16168761,91.4765866,56.42234535,83.36084422,80.72381529,72.84822934,41.61699562,47.54345154,72.46808112,84.1061109,83.75388652,76.28870204,74.74287559,107.7905293,69.33761618,42.16972315,50.51771833,53.51689122,68.60145657,66.554266,65.08388548,74.4536139,83.55705815,68.28989324,72.63178283,77.34653396,64.37891306,82.07796055
ENSORLG00000017233,47.20584399,63.99729503,65.00613987,35.18640474,38.16432194,80.93609986,38.9350873,16.31083292,47.39790697,42.17732609,42.19142419,41.47098169,31.01687586,24.45867878,72.56316745,38.21230387,27.0299668,33.84908419,43.50512971,37.73492191,56.65502361,67.20671167,24.95950289,53.73805797,24.35349991,15.05355047,46.83909073,26.97480896,35.65144441,30.45286699,25.98251363,24.0504722,21.50479774,87.2438677,63.89129199,53.67912951,40.51512073,51.78307188,34.43611329,37.77988678,22.36215286,28.955146,30.86733207,32.53397919,28.48143567,30.13504103,31.85569409,37.85532784
ENSORLG00000014528,1799.05376,2552.04559,3403.126121,2796.457518,3130.788885,2855.999709,3215.110073,3540.749713,2549.818119,2186.497183,1968.194977,3266.000541,3128.871037,2603.035059,1557.362659,3007.634098,2502.055898,2154.420202,3105.102769,2267.169215,1157.843604,1283.397111,1286.333459,1390.05486,2289.477758,1170.947128,1331.474487,1209.408057,1661.719566,1462.018966,1385.831752,1061.352465,1505.516218,1320.043561,1112.148512,1326.619473,1330.850211,1203.039114,1477.095286,1169.572136,3203.189336,2644.946003,1647.962925,2146.242783,1811.051702,1357.079342,1387.893241,1261.794859
ENSORLG00000011198,835.2764558,631.7826751,1105.144975,713.4403773,737.5862258,516.2401953,729.0364665,649.6331833,666.5237361,671.4885884,665.4753729,635.5710911,542.7567963,485.696989,583.6426197,565.5419522,537.5260692,563.3165226,418.3634113,429.9502142,639.7304157,560.6941687,476.8803309,672.5251485,771.6039001,554.4705533,626.4916478,593.9309827,614.4907882,588.9343604,363.7228474,546.4327706,869.9866634,888.5636685,870.5880156,563.5458311,553.9817974,526.8495712,602.021655,540.3723773,518.5168203,538.3327303,482.0829863,464.4818604,517.1455054,480.6532236,504.3457919,588.628117
ENSORLG00000017411,99.39595073,63.99729503,16.62758942,47.25021058,29.73755202,15.64048553,49.3767863,63.8100092,84.83342222,73.25442546,30.96108277,27.13063422,40.15508873,20.82688106,175.3721868,44.97294039,34.07129235,39.25181315,34.32492689,22.98998611,2.783927602,15.97030903,7.797952465,10.94958894,0.980442317,15.05355047,15.50652008,1,7.016282527,1,3.762754827,1.662659406,1.540518553,25.60388303,12.95214225,4.188682172,10.50732794,18.8405044,9.087632783,12.84209145,17.99288475,22.79745862,17.4554018,21.02632869,13.93188945,11.04954389,7.914991238,7.92687944
ENSORLG00000001003,19.37112039,12.96040693,1,9.718370197,46.59109187,15.64048553,19.00093467,22.64405642,30.11997685,34.40805124,8.500399932,15.86321835,8.171343699,24.45867878,6.330433793,7.413848631,9.426652923,23.04362626,17.49455506,14.14302463,9.121703602,15.97030903,13.51846928,14.24100964,7.167428151,5.42110399,20.72861519,5.87876528,2.925545116,6.06502885,12.65065835,16.58786793,4.867898418,1,1,11.09432599,20.50992553,18.8405044,3.577093543,3.250631707,1,2.613927743,10.74943666,4.586827977,5.402845109,6.027044638,3.849588867,7.92687944
ENSORLG00000002649,12094.42215,13607.91147,12304.7794,11448.88715,13369.31434,11660.02504,15037.01183,14346.81232,11681.20418,13933.64075,15697.28736,11878.40351,13377.37677,12888.2862,9099.985909,12813.56177,10941.08457,13994.50072,12496.45025,9551.1675,12207.75606,13701.48312,10184.59736,11221.52847,13958.13304,10225.44682,11044.57139,10913.58815,10481.34943,11097.65382,9727.129207,11695.56354,9730.799244,13380.9339,9559.717697,11627.53816,11870.25388,12103.56131,9858.62547,12458.72025,9177.920738,9813.520401,9701.827056,9398.117536,9965.821507,9547.771116,9430.614265,9815.077396
ENSORLG00000019009,43.72650354,44.85846199,1,27.14386752,29.73755202,26.52308792,24.69640685,79.64306796,47.39790697,112.1007997,64.65210702,36.34942902,49.29330159,38.98586966,28.07849559,25.44221267,41.1126179,39.25181315,26.67475788,22.98998611,83.59057161,51.02679505,65.00312056,30.69811311,50.47632899,111.3780153,52.06118584,18.53639149,21.33386347,42.64678606,57.09017595,38.97568072,94.70715478,76.97053692,17.11697839,26.05655425,80.52551112,88.19327803,64.19302518,45.45305457,27.70236944,32.03398969,17.4554018,21.02632869,25.47118473,25.61479171,26.4351576,25.34791657
ENSORLG00000016928,1,32.09923997,16.62758942,1,1,4.757883146,0.016027404,14.72752704,9.96239172,3.330951871,14.11557064,2.547181416,8.171343699,17.19508335,15.22736816,2.155575785,1,6.835439373,6.784318445,1,17.0439236,29.45357289,30.6800197,17.53243033,5.10509954,53.58333638,1,1,7.016282527,1,17.09461011,24.0504722,11.52265815,35.8772138,1,4.188682172,20.50992553,8.43758836,13.49606417,5.168923655,1,5.350677692,10.74943666,11.16262826,8.914804542,12.05404374,11.98039361,4.800026623
ENSORLG00000019097,177.6811108,172.4506822,185.952516,173.2499604,147.712331,233.2925333,222.1394424,190.4744793,272.0109985,127.6393494,244.3375697,178.7285932,254.9030911,195.1531716,192.1775073,250.7967632,245.3110588,290.4787099,219.459017,238.2660488,189.7483196,234.3991834,187.994232,251.2232996,272.5203762,111.3780153,276.6112755,236.3530424,227.9161028,176.7798958,265.9559087,270.3164129,191.2011709,118.06386,143.9842947,211.3579966,150.5436943,226.8988253,275.797732,200.8347024,229.902388,196.9231741,179.3565601,225.2871251,159.9290602,150.675023,156.5280335,147.7418697
ENSORLG00000013231,755.2516254,606.264231,863.2522223,669.2064226,762.8665356,853.6008694,481.2834267,763.6312064,706.8389063,391.794694,777.778787,513.6781376,679.8299893,500.2241799,497.6389207,509.9544964,512.8814297,771.3215877,462.7343916,480.0829959,615.9637557,598.4473074,433.9764548,659.3594657,887.0943023,727.8545899,558.6044114,871.343957,749.4851228,849.8842286,621.4720495,755.38569,380.8618232,785.8303607,673.5592289,622.2438035,623.9999806,610.0728996,579.979498,490.4967866,626.0493632,537.306449,285.6940073,377.3525067,371.1483347,273.2240046,271.714434,267.4556633
ENSORLG00000004393,202.036494,242.6264034,234.3310664,163.8670003,189.8461806,91.81870224,143.3520773,154.0584441,156.8247977,119.8700745,126.4189848,160.2910036,145.2445367,151.5715989,144.7271907,163.6596703,136.1705128,160.8132148,133.7771241,126.2045367,172.3194356,175.0728225,162.2519063,159.0635202,142.5936736,140.2753547,119.9484223,121.3796044,160.4189355,135.320571,128.1934041,143.4521404,147.9452326,159.1571832,192.6808404,151.5090835,160.5462919,155.8122323,174.40381,137.5310681,144.944397,142.1881751,165.9446298,148.4324592,165.4478536,165.2402708,162.8519927,162.9294405
ENSORLG00000018160,3690.075294,3789.690126,4636.779157,4761.517447,2869.559017,6164.310834,5335.724215,7147.520499,3960.849078,8098.915338,8442.486805,5869.797917,4778.318459,3579.988645,3050.070537,3006.131735,6656.437972,5825.574533,3613.073991,5157.176631,5399.400192,3332.853217,5190.586182,4763.761072,8790.624984,6333.93844,6026.13799,7190.136439,6016.309541,10319.68178,6860.780321,5598.615857,6776.085924,5727.302465,5375.01849,5700.193888,6228.788835,5447.42886,9660.246057,7966.08051,5001.3859,5205.859768,5471.321049,5349.479498,5846.7948,5841.668921,5943.854165,5986.469467
ENSORLG00000006302,50.68518444,153.3118492,161.7632408,49.93105632,130.8587911,113.583907,80.7018833,71.72653858,58.91652704,57.71587577,53.4217656,50.68977649,58.43151446,97.09463315,50.81510565,59.24539526,55.195269,71.66818693,63.39556914,43.63289623,58.23946761,77.99332275,113.6275134,73.48658214,88.28568687,92.1131223,52.06118584,36.9954297,60.19586888,45.08556988,65.97807947,46.43828499,88.05239505,241.3438294,33.77632296,46.77348569,103.8649055,53.51689122,55.3761624,53.12622237,48.33502439,63.50661411,54.81720756,58.0152053,59.58736208,54.74528734,60.76522207,51.25612563
ENSORLG00000020430,1522.446195,2022.537876,3693.397424,2468.053915,2465.074061,1539.20482,4042.85203,1604.366627,2135.147796,1782.494891,2467.94517,1715.194393,2329.277411,3932.273024,839.6766199,1693.817069,2917.494105,2840.566781,1259.882003,2429.363509,1202.208036,1221.374097,1804.040231,1370.306336,3046.352358,1874.115721,1791.018857,2519.99977,1862.165699,1713.213699,1692.464424,1613.58518,1428.986481,2111.090031,1578.61016,1069.959711,1954.345461,1633.026311,2151.585289,2149.819322,1480.726753,1467.801432,1327.034594,1305.773309,1422.227622,1371.14234,1445.260585,1542.76492
ENSORLG00000020401,45.46617376,57.61768402,89.19541509,70.03739938,88.7249415,113.583907,94.94056375,117.642409,119.3892824,182.0242733,160.1100091,98.83237156,94.98436592,64.40845369,39.94107475,32.20284919,62.23659455,120.2927476,63.39556914,34.78593475,89.92834761,107.6565032,130.7890639,96.526527,174.2160457,149.9078012,135.6147076,168.8457027,217.6892592,149.9532739,150.4131629,76.28870204,151.2726125,66.69720614,90.4821689,87.05640794,143.8752959,100.3300134,98.35836847,70.3908499,91.54223125,87.79526991,78.76708306,91.30519424,92.19841396,91.40953186,94.19186379,119.1535011
ENSORLG00000007849,170.7224299,268.1448474,379.4667178,381.0155054,231.9800302,342.1185572,294.2820901,369.3880433,404.4751293,516.1030915,261.1830818,250.4303305,222.919346,423.9564278,319.7002333,219.2471261,396.6995582,244.5555138,201.0986114,214.6741515,478.1171276,239.792489,173.6929399,359.8401825,192.0895603,352.1891772,412.3857483,194.6883562,144.0559858,259.6985455,225.9603429,292.7042257,380.8618232,426.2637834,277.5794233,257.395622,337.2588495,254.6399347,329.8010165,340.8700146,292.5285642,274.2363602,160.1966597,201.8608365,209.5982007,150.675023,168.2725292,161.5893608
ENSORLG00000017168,12531.07938,12338.36888,21496.70399,13846.90366,14506.92828,18211.35168,17382.59712,19666.72006,16873.22218,17989.20221,23053.16099,20337.15989,18732.3695,19418.2585,10777.55231,13691.69334,13831.54871,19432.34743,18316.69883,16976.71717,15438.43738,17015.66937,17409.61009,17814.24412,26800.2533,20657.38635,24658.57334,25667.10629,20808.41602,23698.84978,20339.28601,16904.46132,23160.10438,17921.7461,14955.10273,13372.36417,21416.06619,22527.28318,16240.93202,17122.08798,17319.32365,17981.00853,17885.97851,18699.17605,18919.81294,18339.1538,18299.51539,18996.85735
ENSORLG00000019355,266.4042923,172.4506822,669.7380205,94.16501105,257.26034,189.7621237,253.4645394,157.2250559,496.6240899,119.8700745,221.8768869,58.88426076,131.5372174,224.2075533,551.020527,645.9184085,435.4268487,185.1254952,93.99624519,158.6433955,183.4105436,188.5560863,176.5531984,162.3549409,59.41308631,217.3349265,67.72747116,53.34486355,92.92176818,74.35097565,57.09017595,165.8399532,84.72501518,231.0704986,42.10599525,58.28289205,177.2172879,100.3300134,85.13307429,91.49206133,88.62938584,103.8736759,94.09500337,89.66124417,107.7513772,106.4770296,103.6778027,131.2142191
